move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
a5a6,0.032,0.936,0.032,0.0,,g3f4,4.0,,a5a6,2.0,,a5e5,0.0,,1075,124
g6g5,0.033,0.935,0.032,0.0,,g6g5,0.0,,g6f5,0.0,,g6g7,2.0,,1075,125
a6a5,0.032,0.935,0.033,0.0,,a6a5,0.0,,a6a4,0.0,,a6a3,0.0,,1075,126
g5g6,0.032,0.935,0.033,0.0,,g5g6,0.0,,g5f6,9.0,,g5f6,9.0,,1075,127
a5a6,0.032,0.935,0.033,0.0,,g3f4,8.0,,a5a6,0.0,,a5e5,0.0,,1075,128
g6g5,0.034,0.933,0.033,0.0,,g6g5,0.0,,g6g7,2.0,,g6f5,3.0,,1075,129
a6a5,0.033,0.933,0.034,0.0,,a6a5,0.0,,a6a4,0.0,,a6a3,0.0,,1075,130
g5g6,0.033,0.933,0.034,0.0,,g5f6,0.0,,g5g6,0.0,,g5g6,0.0,,1075,131
a5a6,0.033,0.933,0.034,0.0,,a5a6,0.0,,g3f4,0.0,,a5e5,0.0,,1075,132
g6g5,0.034,0.932,0.034,0.0,,g6f5,0.0,,g6g5,0.0,,g6g7,2.0,,1075,133
a6a5,0.034,0.931,0.035,0.0,,a6a5,0.0,,a6a4,0.0,,a6a3,0.0,,1075,134
g5g6,0.034,0.931,0.035,0.0,,g5f6,0.0,,g5g6,0.0,,g5g6,0.0,,1075,135
a5a6,0.034,0.931,0.035,0.0,,a5e5,0.0,,g3f4,0.0,,a5a6,0.0,,1075,136
g6g5,0.035,0.93,0.035,0.0,,g6f5,0.0,,g6g5,0.0,,g6g7,2.0,,1075,137
a6a5,0.035,0.929,0.036,0.0,,a6a5,0.0,,a6a3,0.0,,a6a4,0.0,,1075,138
g5g6,0.035,0.929,0.036,0.0,,g5f6,3.0,,g5g6,5.0,,g5g6,5.0,,1075,139
a5a6,0.036,0.929,0.035,0.0,,g3f4,3.0,,a5a6,0.0,,a5e5,0.0,,1075,140
g6g5,0.036,0.928,0.036,0.0,,g6f5,1.0,,g6g5,1.0,,g6g7,2.0,,1075,141
a6a5,0.036,0.927,0.037,0.0,,a6a5,2.0,,a6a3,0.0,,a6a4,0.0,,1075,142
g5g6,0.037,0.927,0.036,0.0,,g5g6,2.0,,g5f6,9.0,,g5f6,9.0,,1075,143
a5a6,0.037,0.927,0.036,0.0,,a5a6,2.0,,g3f4,0.0,,a5e5,0.0,,1075,144
g6g5,0.036,0.927,0.037,0.0,,g6g7,2.0,,g6f5,9.0,,g6g5,9.0,,1075,145
a6a5,0.038,0.925,0.037,0.0,,a6a5,9.0,,a6a4,0.0,,a6a3,0.0,,1075,146
g5g6,0.037,0.925,0.038,0.0,,g5g6,0.0,,g5f6,6.0,,g5f6,6.0,,1075,147
a5a6,0.037,0.925,0.038,0.0,,a5a6,6.0,,g3f4,6.0,,a5e5,0.0,,1075,148
g6g5,0.038,0.925,0.037,0.0,,g6g7,0.0,,g6f5,0.0,,g6g5,0.0,,1075,149
a6a5,0.038,0.924,0.038,0.0,,a6a5,0.0,,a6a4,0.0,,a6a3,0.0,,1075,150
g5g6,0.039,0.923,0.038,0.0,,g5g6,0.0,,g5f6,8.0,,g5f6,8.0,,1075,151
a5a6,0.039,0.923,0.038,0.0,,a5a6,0.0,,a5e5,0.0,,g3f4,0.0,,1075,152
g6g5,0.038,0.923,0.039,0.0,,g6f5,0.0,,g6g5,0.0,,g6g7,0.0,,1075,153
a6a5,0.04,0.921,0.039,0.0,,a6a5,0.0,,a6a3,0.0,,a6a4,0.0,,1075,154
g5g6,0.039,0.921,0.04,0.0,,g5g6,7.0,,g5f6,8.0,,g5f6,8.0,,1075,155
a5a6,0.04,0.921,0.039,0.0,,a5a6,0.0,,g3f4,0.0,,a5e5,0.0,,1075,156
g6g5,0.04,0.921,0.039,0.0,,g6g7,0.0,,g6f5,0.0,,g6g5,0.0,,1075,157
a6a5,0.04,0.919,0.041,0.0,,a6a5,0.0,,a6a3,0.0,,a6a4,0.0,,1075,158
g5g6,0.04,0.919,0.041,0.0,,g5g6,0.0,,g5f6,0.0,,g5f6,0.0,,1075,159
a5a6,0.04,0.919,0.041,0.0,,a5a6,0.0,,g3f4,0.0,,a5e5,0.0,,1075,160
g6g5,0.041,0.919,0.04,0.0,,g6g7,0.0,,g6f5,0.0,,g6g5,0.0,,1075,161
a6a5,0.042,0.917,0.041,0.0,,a6a5,0.0,,a6a3,0.0,,a6a4,0.0,,1075,162
g5g6,0.041,0.917,0.042,0.0,,g5g6,0.0,,g5f6,0.0,,g5f6,0.0,,1075,163
a5a6,0.042,0.917,0.041,0.0,,a5a6,0.0,,a5e5,0.0,,g3f4,0.0,,1075,164
g6g5,0.042,0.917,0.041,0.0,,g6g5,0.0,,g6f5,0.0,,g6g7,0.0,,1075,165
a6a5,0.042,0.916,0.042,0.0,,a6a5,0.0,,a6a4,0.0,,a6a3,0.0,,1075,166
g5g6,0.042,0.915,0.043,0.0,,g5g6,0.0,,g5f6,0.0,,g5f6,0.0,,1075,167
a5a6,0.043,0.915,0.042,0.0,,a5a6,0.0,,a5e5,0.0,,a5a1,0.0,,1075,168
g6f5,0.042,0.915,0.043,0.0,,g6g5,0.0,,g6f5,0.0,,g6g7,1.0,,1075,169
a6a5,0.043,0.915,0.042,0.0,,a6a5,0.0,,a6a3,0.0,,a6h6,-1.0,,1075,170
f5g6,0.043,0.913,0.044,0.0,,f5g6,0.0,,f5f6,0.0,,f5e6,0.0,,1075,171
a5a6,0.044,0.913,0.043,0.0,,a5a6,0.0,,a5a1,0.0,,a5a3,0.0,,1075,172
g6f5,0.043,0.913,0.044,0.0,,g6g5,0.0,,g6f5,0.0,,g6g7,0.0,,1075,173
a6a5,0.044,0.913,0.043,0.0,,a6a3,0.0,,a6a5,0.0,,a6h6,-12.0,,1075,174
f5g6,0.044,0.912,0.044,0.0,,f5g6,0.0,,f5e6,0.0,,f5f6,0.0,,1075,175
a5a6,0.045,0.911,0.044,0.0,,a5a1,0.0,,a5a6,0.0,,a5a3,0.0,,1075,176
g6f5,0.045,0.911,0.044,0.0,,g6g7,0.0,,g6g5,0.0,,g6f5,0.0,,1075,177
a6a5,0.045,0.911,0.044,0.0,,a6a2,0.0,,a6e6,0.0,,a6a3,0.0,,1075,178
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,1076,0
b8c6,0.127,0.861,0.012,57.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,1076,1
d2d4,0.012,0.861,0.127,57.0,,d2d4,62.0,,g1f3,32.0,,b1c3,18.0,,1076,2
e7e5,0.303,0.693,0.004,107.0,,d7d5,67.0,,e7e5,74.0,,d7d6,81.0,,1076,3
d4e5,0.005,0.751,0.244,93.0,,d4d5,99.0,,d4e5,92.0,,g1f3,15.0,,1076,4
c6e5,0.166,0.826,0.008,71.0,,c6e5,79.0,,d7d6,106.0,,f8c5,129.0,,1076,5
f2f4,0.009,0.84,0.151,66.0,,g1f3,82.0,,f2f4,50.0,,b1c3,21.0,,1076,6
e5g6,0.299,0.697,0.004,104.0,,e5c6,46.0,,e5g6,90.0,,d7d5,104.0,,1076,7
c1e3,0.012,0.875,0.113,51.0,,b1c3,89.0,,f1c4,78.0,,g1f3,60.0,,1076,8
f8b4,0.244,0.751,0.005,91.0,,d7d5,50.0,,g8f6,62.0,,f8b4,75.0,,1076,9
c2c3,0.003,0.647,0.35,113.0,,c2c3,78.0,,b1d2,25.0,,b1c3,-38.0,,1076,10
b4a5,0.215,0.78,0.005,84.0,,b4a5,80.0,,b4e7,116.0,,b4d6,127.0,,1076,11
b1d2,0.016,0.905,0.079,34.0,,e3d4,89.0,,g2g3,70.0,,d1a4,59.0,,1076,12
a5b6,0.113,0.876,0.011,51.0,,a5b6,60.0,,d7d6,110.0,,g8f6,115.0,,1076,13
e3b6,0.035,0.929,0.036,0.0,,d1e2,59.0,,d1f3,17.0,,e3b6,6.0,,1076,14
a7b6,0.031,0.929,0.04,-5.0,,a7b6,3.0,,c7b6,272.0,,g6f4,822.0,,1076,15
g2g3,0.025,0.927,0.048,13.0,,g2g3,22.0,,f4f5,-9.0,,d1f3,-44.0,,1076,16
d7d6,0.1,0.889,0.011,46.0,,d8e7,33.0,,d7d5,37.0,,d7d6,56.0,,1076,17
f1c4,0.032,0.932,0.036,1.0,,g1f3,56.0,,f1g2,43.0,,a2a3,41.0,,1076,18
g8f6,0.034,0.932,0.034,0.0,,g8f6,-2.0,,c8d7,20.0,,c7c6,51.0,,1076,19
g1f3,0.033,0.933,0.034,0.0,,g1f3,10.0,,d1e2,8.0,,c4b3,2.0,,1076,20
e8g8,0.084,0.903,0.013,38.0,,e8g8,1.0,,c8d7,11.0,,d6d5,29.0,,1076,21
e1g1,0.013,0.908,0.079,36.0,,e1g1,3.0,,c4b3,-1.0,,c4d3,-14.0,,1076,22
c8g4,0.042,0.933,0.025,10.0,,c8g4,19.0,,d6d5,21.0,,c7c6,28.0,,1076,23
d1b3,0.047,0.931,0.022,-14.0,,c4b3,24.0,,c4d3,22.0,,f1e1,21.0,,1076,24
d8d7,0.065,0.92,0.015,28.0,,g4d7,-34.0,,c7c6,-8.0,,h7h6,18.0,,1076,25
a1e1,0.019,0.928,0.053,20.0,,a2a3,32.0,,a1e1,27.0,,b3b5,15.0,,1076,26
a8e8,0.321,0.677,0.002,100.0,,a8d8,26.0,,g4h3,39.0,,g4e6,52.0,,1076,27
f1f2,0.021,0.933,0.046,15.0,,f1f2,34.0,,e4e5,28.0,,a2a4,25.0,,1076,28
c7c6,0.243,0.754,0.003,85.0,,g4f3,9.0,,d6d5,17.0,,e8e7,22.0,,1076,29
a2a4,0.043,0.935,0.022,-12.0,,b3b6,82.0,,c4f1,14.0,,c4d3,4.0,,1076,30
d6d5,0.02,0.936,0.044,-14.0,,d6d5,-7.0,,g4f3,22.0,,b6b5,39.0,,1076,31
e4d5,0.04,0.938,0.022,-11.0,,e4d5,-6.0,,c4f1,-305.0,,c4d5,-325.0,,1076,32
e8e1,0.024,0.94,0.036,-7.0,,e8e1,-14.0,,c6d5,64.0,,f6d5,74.0,,1076,33
f3e1,0.037,0.939,0.024,-8.0,,f3e1,-6.0,,c4f1,-876.0,,f2f1,-906.0,,1076,34
c6d5,0.018,0.934,0.048,-18.0,,c6d5,0.0,,b6b5,7.0,,f6d5,48.0,,1076,35
c4b5,0.05,0.933,0.017,-19.0,,c4d3,-10.0,,c4e2,-18.0,,c4b5,-23.0,,1076,36
d7e6,0.081,0.909,0.01,38.0,,d7c7,-14.0,,d7d6,-8.0,,d7e7,0.0,,1076,37
e1f3,0.023,0.941,0.036,8.0,,e1f3,15.0,,d2f3,9.0,,e1c2,0.0,,1076,38
e6e3,0.029,0.943,0.028,0.0,,e6e3,14.0,,h7h5,24.0,,e6d6,42.0,,1076,39
d2f1,0.084,0.907,0.009,-39.0,,b3d1,-1.0,,d2f1,-59.0,,f3d4,-132.0,,1076,40
e3c1,0.035,0.943,0.022,7.0,,e3c5,-40.0,,e3c1,0.0,,e3e7,43.0,,1076,41
f2c2,0.613,0.386,0.001,-137.0,,f3d4,31.0,,f3d2,-7.0,,c3c4,-17.0,,1076,42
c1d1,0.258,0.74,0.002,85.0,,c1b1,-112.0,,c1a1,31.0,,c1d1,61.0,,1076,43
b5e2,0.006,0.871,0.123,54.0,,b5e2,52.0,,f3d4,0.0,,f3e5,-800.0,,1076,44
d1a1,0.123,0.871,0.006,54.0,,d1a1,37.0,,d1b1,109.0,,g4f3,563.0,,1076,45
c2d2,0.011,0.925,0.064,30.0,,f3d4,62.0,,c2d2,62.0,,b3b6,56.0,,1076,46
g4f3,1.0,0.0,0.0,534.0,,f8e8,18.0,,f8a8,114.0,,g4d7,119.0,,1076,47
d2d1,0.0,0.0,1.0,572.0,,d2d1,507.0,,e2f3,313.0,,f4f5,-578.0,,1076,48
a1d1,1.0,0.0,0.0,576.0,,a1d1,523.0,,a1a4,592.0,,a1a2,605.0,,1076,49
e2d1,0.0,0.0,1.0,500.0,,e2d1,517.0,,b3d1,515.0,,e2f3,-1614.0,,1076,50
f3e4,1.0,0.0,0.0,557.0,,f3d1,546.0,,f3e4,586.0,,g6h4,624.0,,1076,51
b3b6,0.0,0.0,1.0,571.0,,b3b6,600.0,,f1e3,577.0,,b3b5,530.0,,1076,52
f8e8,1.0,0.0,0.0,596.0,,f8e8,565.0,,e4d3,578.0,,h7h5,630.0,,1076,53
a4a5,0.0,0.0,1.0,597.0,,d1e2,607.0,,a4a5,598.0,,f1e3,580.0,,1076,54
f6g4,1.0,0.0,0.0,807.0,,e4d3,592.0,,e4f5,617.0,,e8e6,628.0,,1076,55
d1g4,0.0,0.0,1.0,753.0,,d1g4,753.0,,b6b7,723.0,,a5a6,700.0,,1076,56
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,1077,0
e7e5,0.088,0.894,0.018,38.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,1077,1
g1f3,0.02,0.9,0.08,33.0,,g1f3,41.0,,f1e2,6.0,,b1c3,0.0,,1077,2
b8c6,0.091,0.892,0.017,40.0,,b8c6,58.0,,g8f6,76.0,,d7d6,78.0,,1077,3
f1c4,0.018,0.9,0.082,35.0,,f1b5,50.0,,f1c4,27.0,,b1c3,10.0,,1077,4
f8c5,0.077,0.904,0.019,32.0,,f8c5,22.0,,g8f6,22.0,,d7d6,66.0,,1077,5
d2d3,0.018,0.902,0.08,34.0,,c2c3,31.0,,e1g1,26.0,,d2d3,26.0,,1077,6
g8f6,0.071,0.909,0.02,28.0,,g8f6,30.0,,d7d6,32.0,,h7h6,32.0,,1077,7
e1g1,0.017,0.903,0.08,34.0,,a2a4,35.0,,e1g1,22.0,,c2c3,15.0,,1077,8
d7d6,0.089,0.896,0.015,39.0,,a7a6,24.0,,d7d6,25.0,,h7h6,26.0,,1077,9
c2c3,0.02,0.912,0.068,27.0,,c2c3,26.0,,a2a4,25.0,,f1e1,12.0,,1077,10
a7a5,0.08,0.904,0.016,35.0,,e8g8,24.0,,a7a6,30.0,,a7a5,38.0,,1077,11
a2a4,0.019,0.915,0.066,26.0,,f1e1,37.0,,a2a4,27.0,,h2h3,26.0,,1077,12
c8g4,0.198,0.796,0.006,79.0,,e8g8,27.0,,h7h6,27.0,,c5a7,32.0,,1077,13
c1e3,0.033,0.929,0.038,3.0,,h2h3,67.0,,b1d2,41.0,,f1e1,35.0,,1077,14
c5a7,0.197,0.798,0.005,78.0,,c5e3,16.0,,d8e7,39.0,,e8g8,66.0,,1077,15
b1d2,0.022,0.924,0.054,19.0,,e3a7,78.0,,h2h3,57.0,,f1e1,46.0,,1077,16
h7h6,0.124,0.867,0.009,55.0,,a7e3,38.0,,e8g8,73.0,,g4h5,86.0,,1077,17
d1b3,0.01,0.881,0.109,50.0,,h2h3,82.0,,e3a7,75.0,,f1e1,48.0,,1077,18
d8c8,1.0,0.0,0.0,569.0,,e8g8,40.0,,d8d7,105.0,,a7e3,236.0,,1077,19
c4f7,0.0,0.0,1.0,551.0,,c4f7,557.0,,e3a7,460.0,,f3h4,162.0,,1077,20
e8e7,1.0,0.0,0.0,625.0,,e8d8,549.0,,e8f8,627.0,,e8e7,657.0,,1077,21
f7g6,0.0,0.005,0.995,338.0,,f3h4,670.0,,d3d4,550.0,,f7c4,436.0,,1077,22
h8f8,1.0,0.0,0.0,540.0,,g4e6,317.0,,c8e6,352.0,,e7d8,401.0,,1077,23
f3h4,0.0,0.001,0.999,380.0,,d3d4,583.0,,e3a7,440.0,,f3h4,384.0,,1077,24
g4e6,1.0,0.0,0.0,493.0,,e7d8,400.0,,c8d7,407.0,,a7e3,428.0,,1077,25
b3d1,0.0,0.001,0.999,390.0,,d2c4,479.0,,b3d1,379.0,,b3c2,365.0,,1077,26
c8d8,1.0,0.0,0.0,493.0,,e7d8,386.0,,c8d7,410.0,,c8b8,441.0,,1077,27
d1f3,0.0,0.003,0.997,344.0,,e3a7,536.0,,d2c4,438.0,,d1e2,424.0,,1077,28
e7d7,1.0,0.0,0.0,422.0,,a7e3,327.0,,d8d7,386.0,,e7d7,411.0,,1077,29
g6f5,0.0,0.001,0.999,386.0,,e3a7,421.0,,g6f5,375.0,,f3g3,316.0,,1077,30
g7g5,1.0,0.0,0.0,615.0,,a7e3,328.0,,d8e8,415.0,,c6e7,461.0,,1077,31
f5e6,0.0,0.0,1.0,610.0,,f5e6,601.0,,e3a7,570.0,,h4g6,476.0,,1077,32
d7e6,1.0,0.0,0.0,616.0,,d7e6,566.0,,d7e7,889.0,,d7e8,1169.0,,1077,33
f3f5,0.0,0.0,1.0,512.0,,h4f5,617.0,,f3f5,556.0,,e3a7,544.0,,1077,34
e6f7,1.0,0.0,0.0,561.0,,e6f7,560.0,,e6e7,784.0,,e6e7,784.0,,1077,35
f5g6,0.0,0.0,1.0,533.0,,f5g6,543.0,,e3a7,293.0,,h4f3,162.0,,1077,36
f7e7,1.0,0.0,0.0,733.0,,f7e6,520.0,,f7e7,732.0,,f7e7,732.0,,1077,37
h4f5,0.0,0.0,1.0,768.0,,h4f5,791.0,,h4f3,450.0,,g6g7,441.0,,1077,38
e7d7,1.0,0.0,0.0,743.0,,e7d7,776.0,,e7e6,905.0,,e7e6,905.0,,1077,39
g6h6,0.0,0.0,1.0,755.0,,f5h6,775.0,,g6h6,738.0,,e3a7,730.0,,1077,40
f8g8,1.0,0.0,0.0,846.0,,g5g4,693.0,,f8f7,737.0,,a7e3,755.0,,1077,41
e3g5,0.0,0.0,1.0,814.0,,e3g5,823.0,,e3a7,653.0,,d2c4,622.0,,1077,42
g8g5,1.0,0.0,0.0,837.0,,g8g5,815.0,,d8f8,921.0,,f6g4,961.0,,1077,43
h6g5,0.0,0.0,1.0,828.0,,h6g5,830.0,,f5g7,105.0,,b2b4,-50.0,,1077,44
d8f8,1.0,0.0,0.0,892.0,,d8h8,814.0,,d8f8,892.0,,d7c8,930.0,,1077,45
f5h6,0.0,0.0,1.0,846.0,,d2c4,896.0,,d2f3,875.0,,f5h6,871.0,,1077,46
c6e7,1.0,0.0,0.0,952.0,,f8e7,853.0,,a8e8,876.0,,d7c8,938.0,,1077,47
d2f3,0.0,0.0,1.0,874.0,,g1h1,946.0,,d3d4,938.0,,d2c4,923.0,,1077,48
a8e8,1.0,0.0,0.0,858.0,,a8d8,835.0,,a8e8,923.0,,d7c8,969.0,,1077,49
g5h4,0.0,0.0,1.0,761.0,,h6g4,889.0,,d3d4,838.0,,h6f5,808.0,,1077,50
d7c6,1.0,0.0,0.0,853.0,,d7c8,723.0,,f8g7,775.0,,d7d8,820.0,,1077,51
b2b4,0.0,0.0,1.0,739.0,,g2g3,891.0,,h6g4,875.0,,h4h3,859.0,,1077,52
e7g6,1.0,0.0,0.0,753.0,,e7g6,709.0,,a5b4,896.0,,f8g7,928.0,,1077,53
h4g5,0.0,0.0,1.0,730.0,,h4g5,710.0,,b4b5,710.0,,h4h3,546.0,,1077,54
g6f4,1.0,0.0,0.0,768.0,,g6f4,721.0,,f6h5,951.0,,f6e4,969.0,,1077,55
b4a5,0.0,0.0,1.0,692.0,,h6g4,769.0,,g1h1,721.0,,b4b5,708.0,,1077,56
f4d3,1.0,0.0,0.0,730.0,,f6h7,623.0,,f4d3,663.0,,f4e6,775.0,,1077,57
f1d1,0.074,0.917,0.009,-35.0,,f3d4,730.0,,h6g4,607.0,,h6f5,537.0,,1077,58
d3f2,0.987,0.013,0.0,253.0,,f6e4,-94.0,,a7f2,315.0,,d3f2,336.0,,1077,59
g5f5,1.0,0.0,0.0,-643.0,,f3d4,377.0,,g1f1,7.0,,d1d4,-373.0,,1077,60
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,1078,0
b8c6,0.127,0.861,0.012,57.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,1078,1
f2f4,0.07,0.907,0.023,-27.0,,d2d4,62.0,,g1f3,32.0,,b1c3,18.0,,1078,2
e7e5,0.073,0.906,0.021,29.0,,d7d5,-33.0,,e7e5,40.0,,d7d6,43.0,,1078,3
g1f3,0.023,0.911,0.066,24.0,,g1f3,27.0,,b1c3,-46.0,,d2d3,-57.0,,1078,4
d7d6,0.112,0.875,0.013,50.0,,e5f4,10.0,,d7d5,36.0,,f7f5,38.0,,1078,5
f1c4,0.021,0.911,0.068,26.0,,b1c3,51.0,,f4e5,39.0,,d2d3,14.0,,1078,6
h7h5,0.32,0.677,0.003,109.0,,c8g4,0.0,,e5f4,23.0,,f8e7,42.0,,1078,7
e1g1,0.015,0.893,0.092,41.0,,d2d3,113.0,,b1c3,82.0,,d2d4,60.0,,1078,8
c8g4,0.327,0.67,0.003,109.0,,e5f4,48.0,,c8g4,54.0,,h5h4,137.0,,1078,9
h2h3,0.138,0.853,0.009,-61.0,,d2d3,112.0,,c2c3,106.0,,f4e5,57.0,,1078,10
c6d4,0.866,0.134,0.0,218.0,,e5f4,-36.0,,d6d5,-7.0,,g8f6,126.0,,1078,11
h3g4,0.0,0.047,0.953,265.0,,h3g4,202.0,,f4e5,50.0,,b1c3,-18.0,,1078,12
h5g4,0.97,0.03,0.0,282.0,,d6d5,204.0,,h5g4,307.0,,d4f3,348.0,,1078,13
f3d4,0.0,0.028,0.972,283.0,,f3d4,405.0,,c4f7,-88.0,,f3g5,-290.0,,1078,14
d8h4,1.0,0.0,0.0,743.0,,e5d4,364.0,,d6d5,415.0,,d8h4,514.0,,1078,15
d4f3,0.013,0.899,0.088,40.0,,c4f7,530.0,,d4f5,507.0,,d4f3,86.0,,1078,16
g4f3,0.193,0.802,0.005,76.0,,g4f3,71.0,,h4h5,526.0,,h4h6,576.0,,1078,17
d1f3,0.003,0.69,0.307,101.0,,d1f3,93.0,,c4b5,-73.0,,c4f7,-212.0,,1078,18
h4h1,1.0,0.0,0.0,563.0,,d6d5,88.0,,g8f6,285.0,,f8e7,423.0,,1078,19
g1f2,0.0,0.0,1.0,583.0,,g1f2,565.0,,g1f2,565.0,,g1f2,565.0,,1078,20
h1h4,1.0,0.0,0.0,578.0,,h1h4,592.0,,h1h2,646.0,,h1h7,687.0,,1078,21
f2e2,0.0,0.0,1.0,601.0,,f2e2,576.0,,f3g3,498.0,,g2g3,484.0,,1078,22
e5f4,1.0,0.0,0.0,669.0,,e8c8,579.0,,g8f6,592.0,,g8e7,638.0,,1078,23
f3f4,0.0,0.0,1.0,669.0,,f3f4,669.0,,d2d3,574.0,,d2d4,564.0,,1078,24
h4f4,1.0,0.0,0.0,646.0,,h4f4,660.0,,g8f6,692.0,,h4h5,723.0,,1078,25
f1f4,0.0,0.0,1.0,674.0,,f1f4,688.0,,c4b5,21.0,,c4f7,-794.0,,1078,26
e8c8,1.0,0.0,0.0,748.0,,g8f6,692.0,,h8h1,707.0,,e8c8,730.0,,1078,27
b1c3,0.0,0.0,1.0,738.0,,f4f7,741.0,,b1c3,728.0,,c4f7,717.0,,1078,28
d8e8,1.0,0.0,0.0,846.0,,h8h2,753.0,,g8f6,769.0,,h8h1,776.0,,1078,29
c4f7,0.0,0.0,1.0,859.0,,c4f7,892.0,,d2d3,801.0,,d2d4,784.0,,1078,30
e8e7,1.0,0.0,0.0,861.0,,e8d8,844.0,,e8e7,853.0,,g7g5,871.0,,1078,31
f7g8,0.0,0.0,1.0,867.0,,c3d5,876.0,,d2d4,859.0,,d2d3,849.0,,1078,32
h8g8,1.0,0.0,0.0,860.0,,h8g8,825.0,,e7e8,1115.0,,e7e4,1246.0,,1078,33
d2d3,0.0,0.0,1.0,800.0,,d2d4,851.0,,d2d3,833.0,,f4f1,830.0,,1078,34
g7g5,1.0,0.0,0.0,820.0,,g7g5,807.0,,c7c6,830.0,,e7e8,831.0,,1078,35
f4g4,0.0,0.0,1.0,791.0,,f4f5,825.0,,f4f2,813.0,,f4f1,799.0,,1078,36
f8h6,1.0,0.0,0.0,829.0,,f8g7,753.0,,c7c6,800.0,,a7a5,814.0,,1078,37
c3d5,0.0,0.0,1.0,830.0,,c1e3,846.0,,c1d2,836.0,,c3d5,819.0,,1078,38
e7e5,1.0,0.0,0.0,875.0,,e7f7,829.0,,e7e6,833.0,,e7g7,870.0,,1078,39
c1e3,0.0,0.0,1.0,836.0,,c1f4,851.0,,c1d2,834.0,,c1e3,823.0,,1078,40
c7c6,1.0,0.0,0.0,829.0,,h6g7,833.0,,c7c6,837.0,,e5e6,852.0,,1078,41
e3d4,0.0,0.0,1.0,840.0,,d5f6,841.0,,d5c3,830.0,,e3d4,829.0,,1078,42
e5e6,1.0,0.0,0.0,852.0,,c6d5,848.0,,e5e6,851.0,,e5d5,896.0,,1078,43
d5f6,0.0,0.0,1.0,776.0,,d5e3,837.0,,d5f4,830.0,,d5f6,800.0,,1078,44
g8g6,1.0,0.0,0.0,814.0,,g8d8,790.0,,g8f8,807.0,,g8h8,828.0,,1078,45
a1f1,0.0,0.0,1.0,746.0,,f6h5,825.0,,a1f1,794.0,,a1h1,768.0,,1078,46
h6g7,1.0,0.0,0.0,805.0,,h6g7,784.0,,d6d5,830.0,,a7a5,847.0,,1078,47
f6h5,0.0,0.0,1.0,415.0,,f6h7,806.0,,b2b3,684.0,,f1f5,662.0,,1078,48
g7d4,1.0,0.0,0.0,407.0,,g7d4,419.0,,g7e5,848.0,,g7h6,875.0,,1078,49
f1f7,0.001,0.403,0.596,131.0,,c2c3,440.0,,f1f8,382.0,,b2b3,335.0,,1078,50
d6d5,1.0,0.0,0.0,436.0,,d4b2,85.0,,e6e8,343.0,,d6d5,397.0,,1078,51
c2c3,0.0,0.0,1.0,396.0,,c2c3,416.0,,f7f8,390.0,,b2b3,253.0,,1078,52
d4b6,1.0,0.0,0.0,391.0,,d4b6,440.0,,d4e5,519.0,,d4c5,522.0,,1078,53
e2f3,0.0,0.006,0.994,281.0,,d3d4,408.0,,h5g7,405.0,,f7f8,353.0,,1078,54
d5e4,0.999,0.001,0.0,348.0,,d5e4,319.0,,b6d8,325.0,,a7a5,341.0,,1078,55
d3e4,0.0,0.01,0.99,263.0,,g4e4,346.0,,d3e4,284.0,,f3e2,36.0,,1078,56
c8d8,1.0,0.0,0.0,538.0,,b6d8,265.0,,a7a5,291.0,,e6e8,293.0,,1078,57
f7b7,0.0,0.0,1.0,535.0,,f7b7,488.0,,f7g7,479.0,,f7f5,456.0,,1078,58
a7a5,1.0,0.0,0.0,853.0,,e6e5,502.0,,e6d6,519.0,,b6c7,552.0,,1078,59
b7b6,0.0,0.0,1.0,845.0,,b7b6,838.0,,b7g7,639.0,,b7f7,594.0,,1078,60
d8c7,1.0,0.0,0.0,884.0,,d8c8,861.0,,e6e5,867.0,,d8c7,881.0,,1078,61
b6a6,0.0,0.0,1.0,841.0,,b6a6,870.0,,b6b3,797.0,,h5f4,542.0,,1078,62
e6d6,1.0,0.0,0.0,905.0,,e6e5,890.0,,a5a4,895.0,,g6g8,913.0,,1078,63
e4e5,0.0,0.0,1.0,934.0,,e4e5,944.0,,a6a5,908.0,,f3e3,884.0,,1078,64
d6d3,1.0,0.0,0.0,920.0,,d6d3,939.0,,d6d8,960.0,,d6d1,965.0,,1078,65
f3e4,0.0,0.0,1.0,939.0,,f3e4,939.0,,f3f2,885.0,,f3e2,814.0,,1078,66
d3d5,1.0,0.0,0.0,981.0,,d3d2,936.0,,d3d5,942.0,,d3d1,1012.0,,1078,67
c3c4,0.0,0.0,1.0,961.0,,h5f4,1015.0,,e4f5,987.0,,a6a7,976.0,,1078,68
