move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,240,0
e7e6,0.093,0.89,0.017,41.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,240,1
f1c4,0.104,0.881,0.015,-47.0,,d2d4,27.0,,b1c3,27.0,,g1f3,15.0,,240,2
g8e7,0.065,0.911,0.024,24.0,,d7d5,-32.0,,b8c6,-29.0,,c7c5,-4.0,,240,3
h2h3,0.042,0.921,0.037,-3.0,,g1f3,35.0,,c4b3,35.0,,d2d4,20.0,,240,4
e7g6,0.056,0.917,0.027,16.0,,d7d5,-3.0,,c7c5,5.0,,e7g6,6.0,,240,5
g2g4,0.78,0.22,0.0,-199.0,,b1c3,14.0,,d2d4,7.0,,c4e2,6.0,,240,6
f8e7,0.003,0.668,0.329,-111.0,,d7d5,-172.0,,c7c5,-145.0,,b8c6,-116.0,,240,7
f2f3,0.997,0.003,0.0,-391.0,,b1c3,-112.0,,c4e2,-144.0,,d2d4,-167.0,,240,8
e8g8,0.0,0.064,0.936,-256.0,,d7d5,-388.0,,e7h4,-350.0,,b8c6,-331.0,,240,9
g1e2,1.0,0.0,0.0,-600.0,,b1c3,-234.0,,d2d4,-368.0,,c4b3,-387.0,,240,10
c7c6,0.0,0.081,0.919,-242.0,,e7h4,-610.0,,d7d5,-605.0,,g6e5,-473.0,,240,11
e1g1,0.93,0.07,0.0,-247.0,,e1g1,-254.0,,c4b3,-318.0,,d2d4,-325.0,,240,12
d7d5,0.0,0.067,0.933,-247.0,,b7b5,-253.0,,d7d5,-253.0,,b7b6,-206.0,,240,13
e4d5,0.998,0.002,0.0,-397.0,,c4b3,-250.0,,e4d5,-343.0,,c4d3,-499.0,,240,14
e6d5,0.0,0.003,0.997,-382.0,,e6d5,-368.0,,b7b5,-318.0,,c6d5,-293.0,,240,15
c4b3,0.998,0.002,0.0,-393.0,,c4b3,-343.0,,c4d3,-582.0,,c4d5,-928.0,,240,16
b8d7,0.0,0.035,0.965,-268.0,,f7f5,-412.0,,a7a5,-402.0,,e7d6,-384.0,,240,17
d2d4,0.957,0.043,0.0,-258.0,,d2d4,-239.0,,f3f4,-309.0,,b1c3,-330.0,,240,18
d7b6,0.0,0.173,0.827,-195.0,,a7a5,-298.0,,e7d6,-283.0,,f7f5,-221.0,,240,19
c2c3,0.995,0.005,0.0,-339.0,,f3f4,-194.0,,e2f4,-282.0,,b1c3,-320.0,,240,20
d8d6,0.0,0.155,0.845,-198.0,,e7d6,-350.0,,f7f5,-308.0,,c8d7,-243.0,,240,21
a2a4,0.831,0.169,0.0,-193.0,,b3c2,-220.0,,f3f4,-224.0,,a2a4,-235.0,,240,22
e7h4,0.001,0.315,0.684,-160.0,,f7f5,-247.0,,a7a5,-213.0,,b6c4,-125.0,,240,23
c1f4,1.0,0.0,0.0,-965.0,,b1d2,-115.0,,f3f4,-145.0,,b1a3,-158.0,,240,24
g6f4,0.0,0.0,1.0,-925.0,,g6f4,-976.0,,d6e6,-284.0,,d6e7,-274.0,,240,25
e2f4,1.0,0.0,0.0,-946.0,,e2f4,-961.0,,g1h1,-1055.0,,a4a5,-1058.0,,240,26
d6f4,0.0,0.0,1.0,-938.0,,d6f4,-977.0,,f7f5,-357.0,,f8e8,-267.0,,240,27
d1e2,1.0,0.0,0.0,-1020.0,,d1d2,-928.0,,d1c2,-987.0,,d1e2,-1007.0,,240,28
c8d7,0.0,0.0,1.0,-996.0,,c8e6,-966.0,,a7a5,-963.0,,c8d7,-961.0,,240,29
f1e1,1.0,0.0,0.0,-1248.0,,a4a5,-976.0,,e2d2,-982.0,,e2e5,-1010.0,,240,30
h4e1,0.0,0.0,1.0,-1153.0,,f4g3,-1288.0,,a8e8,-1164.0,,h4e1,-1140.0,,240,31
e2e1,1.0,0.0,0.0,-1204.0,,e2e1,-1184.0,,b1a3,-1240.0,,e2f1,-1330.0,,240,32
a8e8,0.0,0.0,1.0,-1215.0,,f8e8,-1176.0,,a8e8,-1161.0,,a7a5,-1048.0,,240,33
e1f2,1.0,0.0,0.0,-1223.0,,e1f2,-1195.0,,b1d2,-1553.0,,e1d1,-1561.0,,240,34
e8e3,0.0,0.0,1.0,-1012.0,,f4c1,-1202.0,,e8e3,-1069.0,,a7a5,-1004.0,,240,35
b1d2,1.0,0.0,0.0,-1025.0,,b1d2,-1008.0,,b3d1,-1142.0,,g1g2,-1149.0,,240,36
f8e8,0.0,0.0,1.0,-1026.0,,f8e8,-1030.0,,e3d3,-962.0,,a7a5,-942.0,,240,37
a1f1,1.0,0.0,0.0,-1281.0,,d2f1,-1023.0,,b3d1,-1059.0,,a4a5,-1100.0,,240,38
e3e2,0.0,0.0,1.0,-1327.0,,e3e2,-1317.0,,b6a4,-1059.0,,e3d3,-1058.0,,240,39
f2e1,1.0,0.0,0.0,,-1.0,d2e4,-1361.0,,a4a5,-1423.0,,g1g2,-1523.0,,240,40
f4h2,,,,,0.0,f4h2,,-1.0,e2e1,,-7.0,d7g4,-2061.0,,240,41
d2d4,0.019,0.896,0.085,36.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,241,0
g8f6,0.094,0.889,0.017,41.0,,d7d5,45.0,,g8f6,45.0,,e7e6,46.0,,241,1
e2e3,0.03,0.917,0.053,13.0,,c2c4,44.0,,g1f3,30.0,,e2e3,12.0,,241,2
f6d5,0.46,0.538,0.002,138.0,,d7d5,12.0,,b7b6,12.0,,e7e6,14.0,,241,3
f1e2,0.008,0.813,0.179,75.0,,c2c4,137.0,,f1d3,125.0,,e3e4,123.0,,241,4
b8c6,0.726,0.273,0.001,187.0,,d5f6,79.0,,c7c6,110.0,,e7e6,115.0,,241,5
g1f3,0.002,0.557,0.441,132.0,,e3e4,187.0,,c2c4,158.0,,g1f3,155.0,,241,6
e7e6,0.681,0.318,0.001,175.0,,d7d6,137.0,,d5f6,139.0,,e7e6,161.0,,241,7
b2b3,0.005,0.742,0.253,94.0,,e3e4,172.0,,a2a3,144.0,,e1g1,141.0,,241,8
a7a6,0.514,0.485,0.001,143.0,,f8b4,82.0,,d5f6,118.0,,g7g6,121.0,,241,9
c1b2,0.001,0.463,0.536,146.0,,e1g1,141.0,,a2a3,132.0,,c1b2,131.0,,241,10
f8e7,0.696,0.303,0.001,174.0,,f7f5,144.0,,d7d6,146.0,,d5f6,146.0,,241,11
b1d2,0.002,0.607,0.391,119.0,,c2c4,171.0,,e1g1,156.0,,a2a3,155.0,,241,12
e7b4,0.539,0.46,0.001,144.0,,f7f5,145.0,,d5f6,156.0,,b7b6,163.0,,241,13
c2c4,0.009,0.857,0.134,59.0,,d1c1,147.0,,e2d3,82.0,,e2f1,72.0,,241,14
d7d6,1.0,0.0,0.0,892.0,,d5c3,57.0,,d5f6,192.0,,d5e7,245.0,,241,15
c4d5,0.0,0.0,1.0,869.0,,c4d5,878.0,,a2a3,212.0,,d1c2,207.0,,241,16
e6d5,1.0,0.0,0.0,860.0,,e6d5,890.0,,b4d2,907.0,,c6e5,1007.0,,241,17
e1g1,0.0,0.0,1.0,867.0,,d1c2,838.0,,e1g1,829.0,,a2a3,828.0,,241,18
d8d7,1.0,0.0,0.0,900.0,,e8g8,825.0,,c8f5,825.0,,c8g4,861.0,,241,19
a2a3,0.0,0.0,1.0,915.0,,a2a3,915.0,,e2d3,898.0,,f3e1,861.0,,241,20
d7g4,1.0,0.0,0.0,1086.0,,b4d2,890.0,,b4a5,907.0,,e8g8,1007.0,,241,21
a3b4,0.0,0.0,1.0,1077.0,,a3b4,1053.0,,f3e1,1030.0,,h2h3,961.0,,241,22
g4f5,1.0,0.0,0.0,1153.0,,c6e7,1038.0,,g4g6,1050.0,,e8g8,1053.0,,241,23
b4b5,0.0,0.0,1.0,1119.0,,d1c1,1096.0,,a1c1,1092.0,,f3e1,1074.0,,241,24
f5e6,1.0,0.0,0.0,1303.0,,c6e7,1058.0,,c6d8,1107.0,,c6b4,1146.0,,241,25
b5c6,0.0,0.0,1.0,1325.0,,b5c6,1317.0,,f3g5,1096.0,,d1c2,1085.0,,241,26
b7c6,1.0,0.0,0.0,1325.0,,b7c6,1330.0,,a8b8,1400.0,,e8g8,1400.0,,241,27
b3b4,0.0,0.0,1.0,1292.0,,e2d3,1332.0,,d1c2,1323.0,,d1c1,1323.0,,241,28
e6e7,1.0,0.0,0.0,1384.0,,a8b8,1284.0,,e6d7,1325.0,,e8g8,1330.0,,241,29
b2a3,0.0,0.0,1.0,1301.0,,d1c2,1359.0,,d1c1,1334.0,,d1a4,1330.0,,241,30
c8g4,1.0,0.0,0.0,1353.0,,a8b8,1320.0,,c8d7,1323.0,,e8g8,1330.0,,241,31
b4b5,0.0,0.0,1.0,1233.0,,d2b3,1362.0,,a1c1,1353.0,,d1c2,1346.0,,241,32
e7f6,1.0,0.0,0.0,1430.0,,c6b5,1230.0,,a6b5,1246.0,,g4f3,1292.0,,241,33
b5c6,0.0,0.0,1.0,1409.0,,d1c2,1438.0,,d1c1,1423.0,,b5c6,1416.0,,241,34
f6g6,1.0,0.0,0.0,1430.0,,f6e7,1407.0,,e8g8,1408.0,,g4e6,1410.0,,241,35
h2h3,0.0,0.0,1.0,1300.0,,a3c1,1438.0,,d1b3,1424.0,,a3b4,1424.0,,241,36
e8g8,1.0,0.0,0.0,1800.0,,g4h3,1338.0,,g4e6,1416.0,,g4c8,1416.0,,241,37
h3g4,0.0,0.0,1.0,1792.0,,h3g4,1789.0,,f3h4,1469.0,,g1h2,1384.0,,241,38
g6g4,1.0,0.0,0.0,1800.0,,g6g4,1804.0,,a6a5,1846.0,,a8b8,1869.0,,241,39
f3h2,0.0,0.0,1.0,1805.0,,a1b1,1815.0,,d1a4,1815.0,,d1b3,1804.0,,241,40
g4h5,1.0,0.0,0.0,2497.0,,g4e6,1761.0,,g4c8,1815.0,,g4g5,1823.0,,241,41
e2h5,0.0,0.0,1.0,2502.0,,e2h5,2515.0,,a3d6,1850.0,,a1b1,1838.0,,241,42
f8e8,1.0,0.0,0.0,2538.0,,g7g6,2517.0,,a8b8,2535.0,,f8b8,2541.0,,241,43
h5f7,0.0,0.0,1.0,2161.0,,d1b3,2561.0,,d1a4,2546.0,,h5f3,2540.0,,241,44
g8f7,1.0,0.0,0.0,2154.0,,g8f7,2154.0,,g8h8,2634.0,,g8f8,5566.0,,241,45
h2f3,0.0,0.0,1.0,2133.0,,d1f3,2169.0,,d1b3,2169.0,,d1h5,2163.0,,241,46
e8e6,1.0,0.0,0.0,2392.0,,a8b8,2146.0,,f7f6,2162.0,,e8e7,2176.0,,241,47
a3d6,0.0,0.0,1.0,1884.0,,f3g5,2413.0,,d1b1,2338.0,,d1b3,2178.0,,241,48
e6d6,1.0,0.0,0.0,1930.0,,e6d6,1850.0,,h7h6,2394.0,,e6f6,2394.0,,241,49
f3e5,0.0,0.0,1.0,1930.0,,d1b1,2025.0,,f3e5,1871.0,,d1b3,1869.0,,241,50
f7e6,1.0,0.0,0.0,,4.0,f7g8,1907.0,,f7f8,2048.0,,f7e7,2372.0,,241,51
d1g4,0.0,0.0,1.0,,3.0,d1g4,,4.0,d1f3,,6.0,d1h5,3203.0,,241,52
e6e7,1.0,0.0,0.0,,3.0,e6e7,,3.0,e6f6,,3.0,e6f6,,3.0,241,53
g4g7,0.0,0.0,1.0,,2.0,g4g7,,3.0,g4f5,2672.0,,g4h5,2623.0,,241,54
e7d8,1.0,0.0,0.0,,1.0,e7e8,,2.0,e7e6,,1.0,e7d8,,1.0,241,55
g7f8,,,,,0.0,g7f8,,1.0,g7g8,,3.0,a1a6,,3.0,241,56
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,242,0
c7c5,0.069,0.907,0.024,25.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,242,1
c2c3,0.027,0.913,0.06,19.0,,g1f3,43.0,,b1c3,38.0,,c2c3,29.0,,242,2
e7e6,0.098,0.887,0.015,44.0,,b8c6,26.0,,e7e6,27.0,,g8f6,31.0,,242,3
d2d4,0.015,0.886,0.099,44.0,,d2d4,33.0,,g1f3,32.0,,f1e2,5.0,,242,4
b8c6,0.24,0.755,0.005,92.0,,d7d5,37.0,,c5d4,57.0,,a7a6,77.0,,242,5
d4d5,0.004,0.715,0.281,101.0,,d4d5,114.0,,g1f3,40.0,,c1e3,19.0,,242,6
e6d5,0.301,0.695,0.004,105.0,,e6d5,93.0,,c6a5,143.0,,c6e5,165.0,,242,7
e4d5,0.003,0.655,0.342,112.0,,e4d5,111.0,,d1d5,-65.0,,b1a3,-222.0,,242,8
c6b8,0.883,0.117,0.0,228.0,,c6e5,111.0,,d8e7,185.0,,c6a5,231.0,,242,9
f2f4,0.005,0.772,0.223,86.0,,d5d6,226.0,,g1f3,200.0,,f1d3,191.0,,242,10
d7d6,0.296,0.701,0.003,102.0,,b8a6,115.0,,d7d6,117.0,,g8f6,132.0,,242,11
g1f3,0.003,0.706,0.291,100.0,,g1f3,119.0,,c3c4,82.0,,f1d3,82.0,,242,12
g8f6,0.623,0.376,0.001,158.0,,g8e7,81.0,,g7g6,81.0,,b8d7,111.0,,242,13
f1d3,0.003,0.692,0.305,102.0,,c3c4,133.0,,f1d3,123.0,,f1e2,112.0,,242,14
f8e7,0.33,0.667,0.003,107.0,,f8e7,91.0,,b8a6,116.0,,a7a6,127.0,,242,15
c3c4,0.005,0.786,0.209,81.0,,a2a4,116.0,,e1g1,111.0,,c3c4,74.0,,242,16
e8g8,0.79,0.21,0.0,188.0,,b7b5,79.0,,e8g8,183.0,,b8a6,189.0,,242,17
e1g1,0.001,0.499,0.5,134.0,,a2a4,173.0,,b1c3,153.0,,e1g1,106.0,,242,18
c8g4,0.883,0.117,0.0,213.0,,b7b5,109.0,,c8d7,165.0,,f8e8,179.0,,242,19
b1c3,0.0,0.1,0.9,219.0,,h2h3,237.0,,b1c3,237.0,,a2a3,182.0,,242,20
b8d7,0.919,0.081,0.0,227.0,,f6e8,222.0,,g7g6,225.0,,b8d7,247.0,,242,21
d1e1,0.001,0.315,0.684,161.0,,d1c2,237.0,,c1d2,225.0,,h2h3,212.0,,242,22
a7a6,0.725,0.275,0.0,168.0,,a7a6,139.0,,f6h5,139.0,,g4f3,196.0,,242,23
e1g3,0.001,0.493,0.506,131.0,,e1g3,162.0,,h2h3,141.0,,a2a4,138.0,,242,24
f8e8,0.905,0.095,0.0,215.0,,b7b5,120.0,,g4h5,195.0,,a8b8,213.0,,242,25
h2h3,0.0,0.074,0.926,224.0,,h2h3,228.0,,a2a4,177.0,,b2b3,131.0,,242,26
g4h5,0.926,0.074,0.0,223.0,,g4h5,181.0,,g4f3,231.0,,h7h5,623.0,,242,27
c1d2,0.0,0.164,0.836,188.0,,a2a4,228.0,,g3f2,220.0,,b2b3,196.0,,242,28
h5g6,0.87,0.13,0.0,197.0,,b7b5,172.0,,h5g6,188.0,,a8b8,200.0,,242,29
d3g6,0.003,0.725,0.272,90.0,,f4f5,193.0,,d3g6,113.0,,f3h2,24.0,,242,30
h7g6,0.471,0.528,0.001,122.0,,h7g6,78.0,,f7g6,205.0,,b7b5,845.0,,242,31
a1e1,0.008,0.888,0.104,48.0,,a1e1,85.0,,f3g5,83.0,,g3f2,24.0,,242,32
b7b5,0.175,0.821,0.004,69.0,,b7b5,51.0,,d7f8,83.0,,e7f8,123.0,,242,33
b2b3,0.076,0.913,0.011,-35.0,,f3g5,53.0,,g3f2,22.0,,d2c1,-11.0,,242,34
b5b4,0.394,0.605,0.001,109.0,,b5c4,-11.0,,d8b6,28.0,,a8b8,64.0,,242,35
c3e4,0.029,0.942,0.029,0.0,,c3a4,106.0,,c3d1,64.0,,c3e4,38.0,,242,36
f6e4,0.044,0.938,0.018,15.0,,f6e4,26.0,,a6a5,96.0,,d8a5,106.0,,242,37
e1e4,0.029,0.943,0.028,0.0,,e1e4,51.0,,g3h2,-845.0,,g3g4,-867.0,,242,38
e7f6,0.835,0.165,0.0,178.0,,a6a5,35.0,,d7f6,37.0,,d7f8,95.0,,242,39
f1e1,0.028,0.944,0.028,0.0,,e4e8,185.0,,e4e3,-31.0,,g3e1,-45.0,,242,40
e8e4,0.036,0.942,0.022,8.0,,e8e4,-61.0,,e8e7,23.0,,e8f8,97.0,,242,41
e1e4,0.207,0.79,0.003,-75.0,,e1e4,-58.0,,a2a4,-896.0,,h3h4,-923.0,,242,42
f6d4,0.946,0.054,0.0,218.0,,a6a5,-58.0,,d7f8,-30.0,,d8b8,37.0,,242,43
f3d4,0.0,0.068,0.932,208.0,,f3d4,208.0,,g1h2,75.0,,g1h1,10.0,,242,44
c5d4,0.998,0.002,0.0,321.0,,c5d4,208.0,,d7f6,276.0,,f7f5,623.0,,242,45
e4d4,0.0,0.186,0.814,169.0,,d2b4,297.0,,e4e1,177.0,,e4e2,154.0,,242,46
a6a5,0.792,0.208,0.0,163.0,,d8f6,155.0,,a6a5,155.0,,a8b8,235.0,,242,47
d4e4,0.0,0.252,0.748,155.0,,d4d3,133.0,,d4e4,125.0,,g3g4,112.0,,242,48
d7f6,0.984,0.016,0.0,254.0,,d8f6,149.0,,d7c5,149.0,,d7f6,202.0,,242,49
e4e1,0.0,0.098,0.902,191.0,,e4e2,243.0,,e4e1,194.0,,e4e3,190.0,,242,50
d8b6,1.0,0.0,0.0,379.0,,a5a4,215.0,,d8c8,225.0,,d8d7,241.0,,242,51
g1h2,0.0,0.378,0.622,134.0,,d2e3,399.0,,g3f2,359.0,,g3e3,225.0,,242,52
a5a4,0.987,0.013,0.0,258.0,,b6d4,133.0,,b6d8,285.0,,b6b8,307.0,,242,53
d2e3,0.0,0.014,0.986,255.0,,g3f3,307.0,,d2e3,301.0,,g3d3,296.0,,242,54
b6c7,1.0,0.0,0.0,372.0,,b6c7,246.0,,b6d8,280.0,,b6b8,290.0,,242,55
b3a4,0.237,0.761,0.002,-79.0,,f4f5,323.0,,e3d4,303.0,,e3d2,276.0,,242,56
a8a4,0.923,0.077,0.0,196.0,,c7c4,-70.0,,f6h5,0.0,,f6e4,38.0,,242,57
e1e2,0.997,0.003,0.0,-301.0,,e3d4,197.0,,f4f5,72.0,,e1c1,-59.0,,242,58
a4a3,0.0,0.281,0.719,-146.0,,c7c4,-258.0,,a4a3,-204.0,,f6h5,-66.0,,242,59
g3g5,1.0,0.0,0.0,-457.0,,g3f2,-114.0,,c4c5,-198.0,,g3h4,-238.0,,242,60
f6e4,0.026,0.949,0.025,0.0,,c7c4,-437.0,,c7e7,-146.0,,a3d3,-95.0,,242,61
g5g4,0.971,0.029,0.0,-226.0,,e3b6,0.0,,g5h4,-19.0,,g5g4,-215.0,,242,62
e4c3,1.0,0.0,0.0,450.0,,e4f6,-224.0,,c7c4,-64.0,,a3d3,-20.0,,242,63
e2f2,0.642,0.358,0.0,-133.0,,e3b6,456.0,,e2e1,0.0,,e3c1,-118.0,,242,64
c3d1,0.129,0.866,0.005,54.0,,c3e4,-155.0,,c7c4,-114.0,,a3a2,-61.0,,242,65
f2d2,1.0,0.0,0.0,-748.0,,g4d1,0.0,,f2e2,-676.0,,g4e2,-685.0,,242,66
d1e3,0.0,0.0,1.0,-711.0,,d1e3,-785.0,,a3e3,-59.0,,c7c4,0.0,,242,67
d2e2,1.0,0.0,0.0,-1184.0,,g4e2,-768.0,,g4f3,-819.0,,c4c5,-1256.0,,242,68
e3g4,0.0,0.0,1.0,-1715.0,,e3g4,-1518.0,,c7c4,-844.0,,e3f5,-807.0,,242,69
h3g4,1.0,0.0,0.0,-1720.0,,h3g4,-2787.0,,h2g1,,-9.0,h2h1,,-8.0,242,70
a3d3,0.0,0.0,1.0,-1230.0,,c7c4,-2707.0,,c7c8,-1269.0,,c7c5,-1230.0,,242,71
g2g3,1.0,0.0,0.0,-1332.0,,c4c5,-1046.0,,e2e4,-1180.0,,e2e8,-1210.0,,242,72
c7c4,0.0,0.0,1.0,-6505.0,,c7c8,-1271.0,,c7c4,-1238.0,,d3d1,-1215.0,,242,73
g4g5,1.0,0.0,0.0,,-7.0,e2g2,-6479.0,,e2b2,-6479.0,,g4g5,-7087.0,,242,74
c4d4,0.0,0.0,1.0,-6407.0,,d3d1,,-7.0,c4d5,-7179.0,,d3d4,-7105.0,,242,75
e2e8,1.0,0.0,0.0,-6504.0,,a2a4,-3373.0,,f4f5,-3512.0,,a2a3,-5823.0,,242,76
g8h7,0.0,0.0,1.0,-6588.0,,g8h7,-6525.0,,g8h7,-6525.0,,g8h7,-6525.0,,242,77
h2h3,1.0,0.0,0.0,,-3.0,e8e2,-6498.0,,h2g2,,-5.0,e8h8,,-5.0,242,78
d4e4,0.04,0.944,0.016,14.0,,d4f2,,-3.0,d4f4,,-4.0,d4d5,,-5.0,242,79
e8e4,0.025,0.949,0.026,0.0,,e8e4,9.0,,e8h8,,-4.0,h3h2,,-3.0,242,80
d3d5,0.026,0.949,0.025,0.0,,d3d5,14.0,,f7f6,15.0,,b4b3,19.0,,242,81
h3g4,0.031,0.948,0.021,-5.0,,e4b4,0.0,,e4e7,0.0,,e4c4,-8.0,,242,82
d5f5,0.026,0.949,0.025,0.0,,d5a5,-1.0,,f7f5,0.0,,d5d3,0.0,,242,83
e4e7,0.025,0.949,0.026,0.0,,e4b4,21.0,,e4e7,0.0,,e4d4,0.0,,242,84
f5d5,0.04,0.944,0.016,14.0,,f5a5,0.0,,h7g8,0.0,,h7h8,8.0,,242,85
e7b7,0.026,0.949,0.025,0.0,,e7f7,22.0,,g4h3,0.0,,e7b7,0.0,,242,86
d5c5,0.053,0.935,0.012,23.0,,d5d2,0.0,,d5a5,0.0,,h7g8,21.0,,242,87
b7b4,0.016,0.942,0.042,15.0,,b7f7,21.0,,b7b4,15.0,,g4h3,0.0,,242,88
d6d5,0.086,0.906,0.008,39.0,,f7f5,0.0,,f7f6,8.0,,c5a5,12.0,,242,89
a2a3,0.027,0.947,0.026,0.0,,a2a4,31.0,,b4b7,31.0,,b4b3,12.0,,242,90
c5c4,1.0,0.0,0.0,678.0,,f7f5,3.0,,c5a5,16.0,,f7f6,17.0,,242,91
b4b5,0.026,0.947,0.027,0.0,,b4c4,666.0,,b4b7,43.0,,b4b6,16.0,,242,92
d5d4,0.065,0.925,0.01,29.0,,f7f5,14.0,,c4a4,19.0,,c4c3,31.0,,242,93
b5d5,0.027,0.947,0.026,0.0,,b5b4,28.0,,b5b7,27.0,,b5b6,17.0,,242,94
d4d3,0.835,0.165,0.0,165.0,,f7f5,0.0,,f7f6,0.0,,c4a4,0.0,,242,95
d5d3,0.0,0.17,0.83,164.0,,d5d3,147.0,,g4f3,37.0,,d5d7,24.0,,242,96
c4e4,0.993,0.007,0.0,270.0,,h7g8,165.0,,f7f6,165.0,,c4a4,241.0,,242,97
g4f3,0.0,0.008,0.992,266.0,,g4f3,307.0,,d3c3,246.0,,d3b3,239.0,,242,98
e4e2,1.0,0.0,0.0,1178.0,,e4c4,301.0,,e4a4,366.0,,e4e1,374.0,,242,99
g3g4,0.0,0.259,0.741,148.0,,f3e2,1184.0,,d3b3,377.0,,d3c3,374.0,,242,100
f7f6,1.0,0.0,0.0,1171.0,,e2a2,140.0,,e2e8,234.0,,e2e1,235.0,,242,101
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,243,0
e7e5,0.088,0.894,0.018,38.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,243,1
g1f3,0.02,0.9,0.08,33.0,,g1f3,41.0,,f1e2,6.0,,b1c3,0.0,,243,2
b8c6,0.091,0.892,0.017,40.0,,b8c6,58.0,,g8f6,76.0,,d7d6,78.0,,243,3
f1c4,0.018,0.9,0.082,35.0,,f1b5,50.0,,f1c4,27.0,,b1c3,10.0,,243,4
h7h6,0.281,0.715,0.004,101.0,,f8c5,22.0,,g8f6,22.0,,d7d6,66.0,,243,5
e1g1,0.018,0.903,0.079,33.0,,d2d4,86.0,,e1g1,86.0,,c2c3,42.0,,243,6
g7g5,0.379,0.618,0.003,120.0,,g8f6,61.0,,d7d6,91.0,,f8e7,94.0,,243,7
c2c3,0.01,0.856,0.134,60.0,,d2d4,113.0,,c2c3,73.0,,b1c3,56.0,,243,8
f8d6,0.863,0.137,0.0,220.0,,d7d6,67.0,,f8g7,74.0,,g5g4,89.0,,243,9
d2d4,0.0,0.083,0.917,243.0,,d2d4,211.0,,b2b4,209.0,,a2a4,209.0,,243,10
e5d4,0.996,0.004,0.0,370.0,,d8f6,240.0,,g8e7,281.0,,d8e7,286.0,,243,11
c3d4,0.0,0.003,0.997,387.0,,c3d4,398.0,,e4e5,289.0,,f1e1,284.0,,243,12
d6b4,1.0,0.0,0.0,703.0,,g5g4,368.0,,c6a5,441.0,,d6f8,442.0,,243,13
a2a3,0.0,0.0,1.0,468.0,,d4d5,610.0,,c1e3,587.0,,a2a3,498.0,,243,14
b7b5,1.0,0.0,0.0,681.0,,b4f8,479.0,,b4e7,535.0,,b4a5,657.0,,243,15
c4b5,0.0,0.0,1.0,593.0,,c4f7,748.0,,c4b5,634.0,,c4a2,607.0,,243,16
b4a5,1.0,0.0,0.0,829.0,,b4f8,645.0,,b4a5,749.0,,g5g4,782.0,,243,17
b2b4,0.0,0.0,1.0,761.0,,d4d5,807.0,,b2b4,740.0,,b1c3,666.0,,243,18
a5b6,1.0,0.0,0.0,746.0,,g5g4,661.0,,a5b6,702.0,,a8b8,992.0,,243,19
d4d5,0.0,0.0,1.0,727.0,,d4d5,771.0,,c1b2,770.0,,c1e3,605.0,,243,20
c6d4,1.0,0.0,0.0,1053.0,,g5g4,761.0,,d8f6,808.0,,a7a6,835.0,,243,21
f3d4,0.0,0.0,1.0,1053.0,,f3d4,1110.0,,c1b2,807.0,,b5d7,678.0,,243,22
b6d4,1.0,0.0,0.0,1183.0,,g8f6,1053.0,,c7c6,1076.0,,a7a5,1134.0,,243,23
d1d4,0.0,0.0,1.0,1146.0,,d1d4,1129.0,,b5d7,815.0,,c1g5,624.0,,243,24
c7c6,1.0,0.0,0.0,1400.0,,d8f6,1130.0,,f7f6,1218.0,,c8a6,1238.0,,243,25
d4h8,0.0,0.0,1.0,1416.0,,d4h8,1416.0,,d5c6,1317.0,,f1d1,1233.0,,243,26
d8e7,1.0,0.0,0.0,1797.0,,e8f8,1530.0,,e8e7,1615.0,,d8f6,1637.0,,243,27
h8g8,0.0,0.0,1.0,1815.0,,h8g8,1801.0,,d5d6,1546.0,,d5c6,1438.0,,243,28
e7f8,1.0,0.0,0.0,1812.0,,e7f8,1797.0,,e7f8,1797.0,,e7f8,1797.0,,243,29
g8f8,0.0,0.0,1.0,1804.0,,g8f8,1797.0,,g8h7,1325.0,,d5c6,922.0,,243,30
e8f8,1.0,0.0,0.0,1807.0,,e8f8,1789.0,,e8f8,1789.0,,e8f8,1789.0,,243,31
d5c6,0.0,0.0,1.0,1809.0,,d5c6,1793.0,,b5d3,1723.0,,b5e2,1698.0,,243,32
d7c6,1.0,0.0,0.0,1809.0,,d7c6,1815.0,,f8e7,1838.0,,d7d6,1941.0,,243,33
b5c6,0.0,0.0,1.0,1800.0,,b5c6,1819.0,,b5e2,1700.0,,b5a4,1692.0,,243,34
c8e6,1.0,0.0,0.0,2500.0,,a8b8,1847.0,,c8b7,2330.0,,c8a6,2398.0,,243,35
c6a8,0.0,0.0,1.0,2553.0,,c6a8,2500.0,,c1g5,1979.0,,c1e3,1812.0,,243,36
