move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
a4c6,0.852,0.148,0.0,181.0,,a4b5,102.0,,a4a5,179.0,,a4c6,220.0,,16585,41
b3d5,0.001,0.403,0.596,134.0,,d1a1,208.0,,f1e1,207.0,,d1d2,142.0,,16585,42
c6a4,0.646,0.354,0.0,141.0,,c6b5,121.0,,c6a4,125.0,,c6d7,139.0,,16585,43
d5b3,0.0,0.277,0.723,152.0,,c2b1,120.0,,d5b3,118.0,,b2b3,-177.0,,16585,44
a4c6,0.793,0.207,0.0,165.0,,a4b5,109.0,,a4a5,178.0,,a4c6,185.0,,16585,45
e4e5,0.97,0.03,0.0,-235.0,,d1a1,254.0,,f1e1,177.0,,d1d2,139.0,,16585,46
d6e5,0.044,0.94,0.016,17.0,,c8f5,-244.0,,c8g4,-146.0,,c6g2,-7.0,,16585,47
f4e5,0.186,0.811,0.003,-70.0,,f4e5,-47.0,,c2b1,-238.0,,d1d2,-273.0,,16585,48
c8f5,0.981,0.019,0.0,249.0,,c6g2,-36.0,,c8g4,7.0,,a7a5,138.0,,16585,49
c2c1,0.627,0.373,0.0,-135.0,,f1f5,121.0,,c2c1,-151.0,,c2d2,-358.0,,16585,50
f8c8,0.64,0.36,0.0,137.0,,c6b5,-187.0,,f8b8,0.0,,c6b7,18.0,,16585,51
b3d5,0.346,0.653,0.001,-97.0,,b3f7,137.0,,e5e6,119.0,,f1f5,103.0,,16585,52
c6a4,0.025,0.948,0.027,0.0,,c6c5,-80.0,,c6b6,-13.0,,c6a4,0.0,,16585,53
h2h3,1.0,0.0,0.0,,-1.0,f1f5,0.0,,f1f2,-106.0,,c1d2,-122.0,,16585,54
a4c2,,,,,0.0,a4c2,,-1.0,c8c3,,-4.0,g7h6,-1076.0,,16585,55
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,16618,0
e7e6,0.093,0.89,0.017,41.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,16618,1
d2d4,0.014,0.878,0.108,49.0,,d2d4,27.0,,b1c3,27.0,,g1f3,15.0,,16618,2
d8e7,0.575,0.424,0.001,159.0,,d7d5,57.0,,a7a6,76.0,,h7h6,107.0,,16618,3
e4e5,0.004,0.684,0.312,109.0,,g1f3,172.0,,b1c3,167.0,,f1d3,130.0,,16618,4
e7d8,0.578,0.421,0.001,158.0,,c7c5,97.0,,d7d6,117.0,,b7b6,122.0,,16618,5
g1f3,0.001,0.477,0.522,147.0,,f1d3,148.0,,g1f3,147.0,,b1d2,137.0,,16618,6
d8e7,0.878,0.122,0.0,229.0,,a7a6,150.0,,d7d5,151.0,,g8e7,162.0,,16618,7
f1d3,0.0,0.12,0.88,228.0,,f1d3,244.0,,a2a3,224.0,,c1e3,213.0,,16618,8
c7c6,0.974,0.026,0.0,297.0,,d7d5,240.0,,e7d8,250.0,,a7a6,260.0,,16618,9
e1g1,0.0,0.024,0.976,299.0,,e1g1,286.0,,c1g5,285.0,,c2c4,277.0,,16618,10
d7d5,0.972,0.028,0.0,289.0,,e7d8,274.0,,d7d5,282.0,,h7h6,295.0,,16618,11
e5d6,0.0,0.096,0.904,233.0,,c2c4,298.0,,f1e1,298.0,,a2a3,293.0,,16618,12
e7d6,0.94,0.06,0.0,252.0,,e7d8,238.0,,e7d6,249.0,,e7d7,316.0,,16618,13
c2c4,0.0,0.061,0.939,250.0,,c2c4,245.0,,f1e1,238.0,,a2a3,234.0,,16618,14
d6c7,0.979,0.021,0.0,293.0,,g8f6,252.0,,f8e7,277.0,,b8d7,280.0,,16618,15
b1c3,0.0,0.046,0.954,258.0,,f1e1,287.0,,b1c3,274.0,,d3c2,266.0,,16618,16
g8f6,0.969,0.031,0.0,274.0,,b8d7,279.0,,g8f6,282.0,,f8e7,303.0,,16618,17
g2g3,0.0,0.101,0.899,221.0,,f3e5,284.0,,f1e1,275.0,,c1g5,253.0,,16618,18
f8e7,0.976,0.024,0.0,280.0,,b7b6,253.0,,f8e7,270.0,,b8d7,271.0,,16618,19
c1f4,0.0,0.04,0.96,258.0,,f1e1,303.0,,c1f4,267.0,,d3c2,246.0,,16618,20
e7d6,0.985,0.015,0.0,297.0,,e7d6,246.0,,c7d8,319.0,,c7a5,322.0,,16618,21
f3e5,0.0,0.037,0.963,258.0,,f3e5,286.0,,f4g5,231.0,,f4e3,215.0,,16618,22
f6d7,1.0,0.0,0.0,644.0,,e8g8,312.0,,b8d7,316.0,,c7e7,331.0,,16618,23
d1d2,0.01,0.891,0.099,45.0,,c3e4,643.0,,d1h5,468.0,,d1g4,417.0,,16618,24
d7e5,0.126,0.867,0.007,56.0,,d7e5,76.0,,f7f5,247.0,,d6e5,262.0,,16618,25
d4e5,0.011,0.903,0.086,39.0,,d4e5,55.0,,f4e5,50.0,,d3e2,-576.0,,16618,26
d6e5,0.158,0.836,0.006,65.0,,d6e5,45.0,,d6e7,309.0,,d6b4,318.0,,16618,27
f4e5,0.007,0.872,0.121,54.0,,f4e5,42.0,,f4e3,-13.0,,f4g5,-15.0,,16618,28
c7e5,0.166,0.829,0.005,67.0,,c7e5,72.0,,c7e7,1053.0,,c7d8,1073.0,,16618,29
a1e1,0.031,0.939,0.03,0.0,,d3c2,74.0,,f1e1,68.0,,a1d1,56.0,,16618,30
e5c7,0.031,0.939,0.03,0.0,,e5c7,0.0,,e5a5,24.0,,e5f6,46.0,,16618,31
d2g5,0.062,0.924,0.014,-27.0,,e1e3,17.0,,d3c2,9.0,,c3e4,0.0,,16618,32
e8g8,0.018,0.934,0.048,-18.0,,e8g8,-20.0,,e8f8,117.0,,f7f6,120.0,,16618,33
g5h5,0.333,0.665,0.002,-100.0,,d3c2,-19.0,,d3b1,-36.0,,e1e2,-39.0,,16618,34
g7g6,0.017,0.934,0.049,-19.0,,f7f5,-61.0,,g7g6,-36.0,,h7h6,-27.0,,16618,35
h5h4,0.39,0.609,0.001,-108.0,,h5h6,-36.0,,h5g5,-52.0,,h5e2,-85.0,,16618,36
c7d8,0.002,0.677,0.321,-97.0,,c7d8,-124.0,,b8d7,-4.0,,g8g7,0.0,,16618,37
h4f4,1.0,0.0,0.0,-587.0,,h4e4,-93.0,,h4d8,-120.0,,c3e4,-202.0,,16618,38
d8d3,0.0,0.0,1.0,-546.0,,d8d3,-559.0,,e6e5,-253.0,,b8d7,-99.0,,16618,39
e1d1,1.0,0.0,0.0,-607.0,,c3e4,-553.0,,e1e3,-563.0,,f4h6,-601.0,,16618,40
d3f5,0.0,0.0,1.0,-601.0,,d3f5,-630.0,,e6e5,-607.0,,d3c2,-453.0,,16618,41
f4e3,1.0,0.0,0.0,-630.0,,f4h6,-615.0,,f4c7,-633.0,,f4d6,-656.0,,16618,42
b8d7,0.0,0.0,1.0,-629.0,,b8d7,-669.0,,f5f6,-591.0,,e6e5,-525.0,,16618,43
c3e4,1.0,0.0,0.0,-645.0,,c3e4,-638.0,,b2b3,-703.0,,a2a4,-707.0,,16618,44
b7b6,0.0,0.0,1.0,-453.0,,d7f6,-657.0,,f5e5,-614.0,,d7e5,-530.0,,16618,45
e4d6,1.0,0.0,0.0,-387.0,,e4d6,-362.0,,f2f3,-654.0,,f1e1,-661.0,,16618,46
f5f6,0.0,0.244,0.756,-157.0,,f5c5,-359.0,,f5e5,-352.0,,f5f6,-167.0,,16618,47
f2f4,1.0,0.0,0.0,-594.0,,d6c8,-146.0,,f1e1,-563.0,,b2b4,-592.0,,16618,48
f6b2,0.0,0.0,1.0,-565.0,,d7c5,-615.0,,f6b2,-607.0,,f6e7,-583.0,,16618,49
d1d4,1.0,0.0,0.0,-669.0,,f1f2,-640.0,,d6c8,-654.0,,g3g4,-685.0,,16618,50
c6c5,0.0,0.0,1.0,-529.0,,d7c5,-679.0,,d7f6,-667.0,,b2b4,-658.0,,16618,51
d4e4,1.0,0.0,0.0,-907.0,,d4d2,-582.0,,d4d1,-707.0,,d4d3,-769.0,,16618,52
d7f6,0.0,0.0,1.0,-900.0,,c8a6,-913.0,,d7f6,-889.0,,b2g7,-867.0,,16618,53
e4e5,1.0,0.0,0.0,-982.0,,e3e2,-876.0,,f1f2,-900.0,,d6c8,-944.0,,16618,54
c8b7,0.0,0.0,1.0,-738.0,,f8d8,-946.0,,f6g4,-944.0,,c8a6,-907.0,,16618,55
f1d1,1.0,0.0,0.0,,-1.0,d6b7,-761.0,,f1f2,-846.0,,e3f2,-920.0,,16618,56
a8d8,0.0,0.0,1.0,-904.0,,b2g2,,-1.0,b7c6,-934.0,,f8d8,-915.0,,16618,57
d1d2,1.0,0.0,0.0,-919.0,,d1d2,-909.0,,e3d2,-951.0,,e3e2,-985.0,,16618,58
b2c1,0.0,0.0,1.0,-930.0,,b2a1,-944.0,,b2c1,-944.0,,b2b1,-944.0,,16618,59
g1f2,1.0,0.0,0.0,-1469.0,,e3e1,-933.0,,g1f2,-1453.0,,d2d1,-2184.0,,16618,60
d8d6,0.0,0.0,1.0,-1111.0,,f6g4,-1462.0,,c1h1,-1157.0,,d8d6,-1092.0,,16618,61
d2d6,1.0,0.0,0.0,-1130.0,,d2d6,-1115.0,,f2e2,-1582.0,,d2d3,-2015.0,,16618,62
c1e3,0.0,0.0,1.0,-838.0,,f6g4,-1134.0,,c1h1,-1050.0,,c1c4,-969.0,,16618,63
f2e3,1.0,0.0,0.0,-826.0,,f2e3,-822.0,,e5e3,-830.0,,f2f1,-1759.0,,16618,64
f6e4,0.0,0.083,0.917,-190.0,,f8c8,-838.0,,f8a8,-829.0,,f8e8,-824.0,,16618,65
e5e4,0.953,0.047,0.0,-209.0,,e5e4,-176.0,,d6d7,-692.0,,d6d1,-830.0,,16618,66
b7e4,0.0,0.231,0.769,-152.0,,b7e4,-91.0,,f8e8,33.0,,f8c8,33.0,,16618,67
e3e4,0.976,0.024,0.0,-231.0,,e3e4,-95.0,,g3g4,-746.0,,d6d7,-822.0,,16618,68
f8a8,0.025,0.95,0.025,0.0,,g8g7,-196.0,,f8e8,-114.0,,f8b8,-111.0,,16618,69
g3g4,0.989,0.011,0.0,-256.0,,e4e5,-50.0,,a2a4,-94.0,,d6d7,-178.0,,16618,70
g8f8,0.0,0.073,0.927,-193.0,,f7f5,-282.0,,g8f8,-229.0,,g8g7,-129.0,,16618,71
h2h4,1.0,0.0,0.0,-528.0,,d6d7,-237.0,,g4g5,-328.0,,e4e5,-328.0,,16618,72
f8e7,0.0,0.0,1.0,-540.0,,f8e7,-510.0,,f7f5,-395.0,,f8e8,-262.0,,16618,73
d6d3,1.0,0.0,0.0,-556.0,,d6d3,-569.0,,d6d1,-623.0,,d6d2,-629.0,,16618,74
f7f6,0.0,0.048,0.952,-206.0,,a8d8,-553.0,,h7h5,-472.0,,a8b8,-340.0,,16618,75
g4g5,0.975,0.025,0.0,-228.0,,d3a3,-243.0,,g4g5,-245.0,,h4h5,-432.0,,16618,76
f6f5,0.0,0.017,0.983,-240.0,,a8c8,-243.0,,h7h6,-201.0,,a8b8,-189.0,,16618,77
e4e5,0.99,0.01,0.0,-256.0,,e4e5,-132.0,,e4e3,-490.0,,e4f3,-530.0,,16618,78
a8c8,0.305,0.693,0.002,87.0,,a8d8,-344.0,,b6b5,-65.0,,a8c8,30.0,,16618,79
d3d6,0.026,0.949,0.025,0.0,,d3d6,61.0,,a2a4,0.0,,h4h5,0.0,,16618,80
c8d8,0.319,0.68,0.001,89.0,,b6b5,31.0,,c8c7,86.0,,c8d8,95.0,,16618,81
d6e6,0.001,0.653,0.346,93.0,,d6e6,59.0,,d6c6,-22.0,,d6d8,-426.0,,16618,82
e7f7,0.476,0.523,0.001,110.0,,e7f7,54.0,,e7f8,104.0,,e7d7,257.0,,16618,83
e6f6,0.002,0.727,0.271,82.0,,e6f6,24.0,,h4h5,17.0,,e6c6,0.0,,16618,84
f7g7,0.303,0.695,0.002,87.0,,f7g7,14.0,,f7g8,227.0,,f7e8,234.0,,16618,85
f6e6,0.002,0.698,0.3,87.0,,f6e6,34.0,,f6c6,0.0,,f6d6,0.0,,16618,86
d8d4,0.98,0.02,0.0,235.0,,g7f7,16.0,,d8d7,66.0,,g7f8,104.0,,16618,87
e6e7,0.0,0.021,0.979,234.0,,e6e7,227.0,,e6c6,0.0,,e6d6,0.0,,16618,88
g7g8,0.944,0.056,0.0,202.0,,g7g8,229.0,,g7f8,527.0,,g7h8,641.0,,16618,89
e7a7,0.0,0.017,0.983,240.0,,e7a7,271.0,,e5f6,251.0,,e7b7,173.0,,16618,90
d4c4,1.0,0.0,0.0,791.0,,h7h6,242.0,,h7h5,420.0,,d4d8,543.0,,16618,91
e5f6,0.0,0.0,1.0,807.0,,e5f6,807.0,,a7a8,386.0,,h4h5,185.0,,16618,92
h7h5,1.0,0.0,0.0,783.0,,h7h5,792.0,,c4a4,,7.0,h7h6,,4.0,16618,93
f6g6,0.0,0.0,1.0,799.0,,a7a8,825.0,,f6g6,809.0,,a7b7,347.0,,16618,94
g8f8,1.0,0.0,0.0,804.0,,g8f8,822.0,,c4a4,,7.0,c4d4,,2.0,16618,95
g6f6,0.0,0.0,1.0,814.0,,g6f5,881.0,,g6f6,820.0,,a7a8,746.0,,16618,96
f8e8,1.0,0.0,0.0,821.0,,f8e8,818.0,,c4e4,865.0,,c4a4,,6.0,16618,97
g5g6,0.0,0.0,1.0,647.0,,f6f5,827.0,,a7a8,761.0,,f6e6,715.0,,16618,98
c4f4,1.0,0.0,0.0,685.0,,c4f4,546.0,,c4c2,819.0,,c4c3,823.0,,16618,99
g6g7,0.0,0.0,1.0,723.0,,a7e7,666.0,,a7a8,621.0,,g6g7,604.0,,16618,100
f4g4,1.0,0.0,0.0,746.0,,f4g4,646.0,,c5c4,,1.0,b6b5,,1.0,16618,101
a7a8,0.0,0.0,1.0,685.0,,a7e7,715.0,,g7g8r,656.0,,a7a8,655.0,,16618,102
e8d7,1.0,0.0,0.0,661.0,,e8d7,692.0,,e8d7,692.0,,e8d7,692.0,,16618,103
g7g8q,0.0,0.0,1.0,700.0,,g7g8q,707.0,,f6f5,700.0,,a8h8,662.0,,16618,104
g4g8,1.0,0.0,0.0,708.0,,g4g8,752.0,,g4g6,,5.0,d7c7,,4.0,16618,105
a8g8,0.0,0.0,1.0,746.0,,a8g8,762.0,,a8a7,-587.0,,a8a3,-681.0,,16618,106
f5f4,1.0,0.0,0.0,761.0,,d7d6,928.0,,f5f4,954.0,,b6b5,955.0,,16618,107
g8g5,0.0,0.0,1.0,823.0,,f6e5,959.0,,f6g5,738.0,,g8g1,646.0,,16618,108
f4f3,1.0,0.0,0.0,892.0,,d7d6,961.0,,c5c4,975.0,,d7c6,976.0,,16618,109
g5f5,0.0,0.0,1.0,857.0,,f6e5,993.0,,g5f5,905.0,,g5h5,875.0,,16618,110
f3f2,1.0,0.0,0.0,867.0,,d7d6,989.0,,d7c7,1031.0,,b6b5,5404.0,,16618,111
f5f2,0.0,0.0,1.0,944.0,,f6e5,5394.0,,f5f2,861.0,,f6g5,846.0,,16618,112
c5c4,1.0,0.0,0.0,969.0,,d7c6,697.0,,d7d6,989.0,,d7c7,5404.0,,16618,113
f2f5,0.0,0.0,1.0,1007.0,,f6e5,5404.0,,f6g6,989.0,,f6g5,980.0,,16618,114
d7c6,1.0,0.0,0.0,1030.0,,d7d6,5392.0,,c4c3,5392.0,,d7c6,5404.0,,16618,115
f5h5,0.0,0.0,1.0,5302.0,,f6e5,5404.0,,f5h5,875.0,,f5g5,864.0,,16618,116
b6b5,1.0,0.0,0.0,1194.0,,c4c3,1146.0,,b6b5,5417.0,,c6d7,5426.0,,16618,117
h5f5,0.0,0.0,1.0,5302.0,,h5e5,5426.0,,h5f5,1038.0,,h5h8,915.0,,16618,118
c6b6,1.0,0.0,0.0,5404.0,,b5b4,992.0,,c6b6,5422.0,,c4c3,5422.0,,16618,119
h4h5,0.0,0.0,1.0,5503.0,,h4h5,5422.0,,f5f2,1115.0,,f5f1,1115.0,,16618,120
b6a5,1.0,0.0,0.0,6021.0,,b6a5,930.0,,c4c3,5511.0,,b6c7,6027.0,,16618,121
h5h6,0.0,0.0,1.0,6121.0,,h5h6,6121.0,,f5f2,5965.0,,f5f1,5787.0,,16618,122
a5b4,1.0,0.0,0.0,6628.0,,c4c3,,25.0,a5a4,,10.0,a5b4,,9.0,16618,123
h6h7,0.0,0.0,1.0,6802.0,,h6h7,,8.0,f5f2,6137.0,,f5f3,5602.0,,16618,124
c4c3,1.0,0.0,0.0,,10.0,c4c3,,7.0,b4c3,,7.0,b4a4,,7.0,16618,125
h7h8q,0.0,0.0,1.0,,7.0,h7h8q,,7.0,f5f4,6747.0,,f5f2,6746.0,,16618,126
c3c2,1.0,0.0,0.0,,6.0,b4c4,,6.0,c3c2,,5.0,b4a4,,4.0,16618,127
f5f1,0.0,0.0,1.0,,7.0,h8c8,,5.0,h8h4,,6.0,h8f8,,7.0,16618,128
c2c1q,1.0,0.0,0.0,,5.0,b4a4,,8.0,b4c3,,7.0,b4a5,,7.0,16618,129
b1c3,0.056,0.914,0.03,-15.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,16621,0
c7c6,0.083,0.898,0.019,35.0,,d7d5,-18.0,,c7c5,18.0,,g8f6,24.0,,16621,1
e2e4,0.019,0.899,0.082,35.0,,g1f3,40.0,,e2e4,38.0,,d2d4,38.0,,16621,2
d7d5,0.086,0.896,0.018,37.0,,d7d5,38.0,,g8f6,88.0,,c6c5,95.0,,16621,3
e4d5,0.04,0.921,0.039,0.0,,d2d4,46.0,,g1f3,30.0,,e4e5,1.0,,16621,4
c6d5,0.026,0.916,0.058,-18.0,,c6d5,9.0,,g8f6,101.0,,a7a6,126.0,,16621,5
d2d4,0.038,0.924,0.038,0.0,,d2d4,3.0,,g1f3,-6.0,,f1b5,-15.0,,16621,6
b8c6,0.025,0.918,0.057,-18.0,,b8c6,0.0,,a7a6,4.0,,c8f5,12.0,,16621,7
g1f3,0.038,0.925,0.037,0.0,,f1b5,-7.0,,g1f3,-8.0,,c1f4,-20.0,,16621,8
g8f6,0.052,0.922,0.026,15.0,,c8g4,0.0,,a7a6,3.0,,c8f5,4.0,,16621,9
f1b5,0.099,0.888,0.013,-45.0,,h2h3,36.0,,c1e3,0.0,,f3e5,-4.0,,16621,10
g7g6,0.095,0.891,0.014,43.0,,c8g4,-14.0,,d8c7,5.0,,c8d7,10.0,,16621,11
e1g1,0.029,0.926,0.045,9.0,,h2h3,46.0,,f3e5,43.0,,b5c6,29.0,,16621,12
f8g7,0.136,0.855,0.009,60.0,,c8g4,-13.0,,f8g7,51.0,,c8f5,74.0,,16621,13
f3e5,0.021,0.921,0.058,21.0,,b5c6,74.0,,h2h3,57.0,,f3e5,34.0,,16621,14
c8d7,0.075,0.909,0.016,32.0,,c8d7,30.0,,d8b6,105.0,,d8d6,120.0,,16621,15
e5d7,0.02,0.92,0.06,23.0,,f1e1,37.0,,h2h3,27.0,,e5d7,27.0,,16621,16
d8d7,0.065,0.917,0.018,26.0,,d8d7,27.0,,e8d7,140.0,,f6d7,176.0,,16621,17
c1e3,0.042,0.93,0.028,-8.0,,c3e2,29.0,,b5c6,15.0,,f1e1,11.0,,16621,18
e8g8,0.033,0.933,0.034,0.0,,e8g8,-5.0,,a7a6,8.0,,d7c7,9.0,,16621,19
f1e1,0.118,0.873,0.009,-53.0,,b5c6,-3.0,,c3a4,-12.0,,c3e2,-27.0,,16621,20
a7a6,0.064,0.919,0.017,26.0,,f6g4,-30.0,,a8c8,0.0,,f8e8,10.0,,16621,21
b5a4,0.157,0.837,0.006,-66.0,,b5c6,1.0,,b5f1,-15.0,,b5e2,-34.0,,16621,22
b7b5,0.004,0.762,0.234,-85.0,,f8c8,-67.0,,b7b5,-61.0,,a8c8,-34.0,,16621,23
a4b3,0.199,0.797,0.004,-76.0,,a4b3,-67.0,,c3b5,-397.0,,a4b5,-638.0,,16621,24
c6a5,0.005,0.815,0.18,-72.0,,c6a5,-87.0,,e7e6,-61.0,,f8c8,-60.0,,16621,25
h2h3,0.281,0.716,0.003,-93.0,,a2a3,-84.0,,c3b1,-85.0,,c3e2,-102.0,,16621,26
a8c8,0.009,0.887,0.104,-48.0,,f8c8,-81.0,,f8d8,-77.0,,e7e6,-75.0,,16621,27
d1d2,0.147,0.847,0.006,-62.0,,c3e2,-55.0,,a2a3,-55.0,,c3b1,-82.0,,16621,28
a5c4,0.007,0.875,0.118,-53.0,,a5c4,-63.0,,f6e8,-35.0,,a5c6,-32.0,,16621,29
b3c4,0.208,0.788,0.004,-77.0,,b3c4,-63.0,,d2c1,-163.0,,d2e2,-369.0,,16621,30
b5c4,0.038,0.938,0.024,8.0,,c8c4,-61.0,,d5c4,-32.0,,b5c4,-12.0,,16621,31
e3f4,0.078,0.911,0.011,-36.0,,b2b4,-12.0,,b2b3,-37.0,,e3f4,-42.0,,16621,32
e7e6,0.011,0.91,0.079,-37.0,,d7b7,-58.0,,c8c6,-46.0,,e7e6,-36.0,,16621,33
f4e5,0.19,0.806,0.004,-73.0,,b2b4,-32.0,,e1e2,-44.0,,a1b1,-50.0,,16621,34
c8c6,0.004,0.801,0.195,-74.0,,c8c6,-76.0,,d7b7,-63.0,,d7c6,-49.0,,16621,35
f2f4,0.301,0.697,0.002,-94.0,,e1e3,-56.0,,a1b1,-62.0,,e1e2,-74.0,,16621,36
d7b7,0.004,0.826,0.17,-67.0,,h7h5,-124.0,,d7d8,-117.0,,c6b6,-104.0,,16621,37
a1b1,0.227,0.77,0.003,-80.0,,a1b1,-73.0,,g2g4,-94.0,,a2a3,-111.0,,16621,38
f6h5,0.014,0.93,0.056,-24.0,,f6d7,-80.0,,b7a7,-55.0,,f6e8,-50.0,,16621,39
e5g7,0.192,0.805,0.003,-72.0,,g2g4,-31.0,,e5g7,-56.0,,f4f5,-111.0,,16621,40
h5g7,0.008,0.902,0.09,-42.0,,g8g7,-48.0,,h5g7,-43.0,,f8c8,628.0,,16621,41
c3a4,0.075,0.915,0.01,-35.0,,c3a4,-18.0,,g2g4,-26.0,,e1e2,-50.0,,16621,42
b7e7,0.025,0.945,0.03,-2.0,,b7c7,-20.0,,g7h5,-15.0,,g7f5,-13.0,,16621,43
c2c3,0.053,0.933,0.014,-23.0,,c2c3,-20.0,,a4c5,-27.0,,b2b4,-27.0,,16621,44
g7f5,0.011,0.925,0.064,-30.0,,g7h5,-30.0,,g7f5,-17.0,,h7h5,-11.0,,16621,45
a4c5,0.138,0.857,0.005,-58.0,,b2b3,-20.0,,b2b4,-29.0,,d2f2,-40.0,,16621,46
e7h4,0.118,0.876,0.006,52.0,,c6c5,-35.0,,h7h5,-29.0,,f5d6,6.0,,16621,47
d2f2,0.008,0.908,0.084,39.0,,b2b3,54.0,,d2f2,48.0,,b2b4,39.0,,16621,48
h4f6,0.908,0.092,0.0,194.0,,h4e7,27.0,,h4f2,67.0,,h4d8,75.0,,16621,49
e1e5,0.003,0.796,0.201,73.0,,c5d7,145.0,,g2g4,139.0,,b2b4,87.0,,16621,50
f8b8,0.742,0.258,0.0,152.0,,f6d8,69.0,,f8c8,75.0,,f5d6,92.0,,16621,51
b1e1,0.007,0.905,0.088,41.0,,c5d7,192.0,,g2g4,158.0,,b1e1,52.0,,16621,52
f5d6,0.813,0.187,0.0,165.0,,f6h4,33.0,,f6d8,73.0,,b8a8,117.0,,16621,53
c5d7,0.003,0.777,0.22,76.0,,f4f5,154.0,,g2g4,100.0,,h3h4,75.0,,16621,54
f6d8,0.189,0.808,0.003,70.0,,f6d8,82.0,,f6e7,689.0,,d6e4,810.0,,16621,55
d7b8,0.005,0.868,0.127,54.0,,d7b8,55.0,,d7c5,-10.0,,f4f5,-684.0,,16621,56
d8b8,0.148,0.848,0.004,60.0,,d8b8,68.0,,c6b6,232.0,,c6c7,823.0,,16621,57
g2g4,0.004,0.855,0.141,58.0,,g2g4,65.0,,h3h4,56.0,,e1e2,56.0,,16621,58
d6e4,0.198,0.799,0.003,71.0,,d6e4,62.0,,c6b6,81.0,,g8f8,162.0,,16621,59
e5e4,0.004,0.862,0.134,56.0,,e5e4,68.0,,f2g2,65.0,,e1e4,46.0,,16621,60
d5e4,0.116,0.879,0.005,51.0,,d5e4,58.0,,a6a5,838.0,,c6b6,846.0,,16621,61
e1e4,0.006,0.898,0.096,44.0,,e1e4,57.0,,e1e2,-77.0,,h3h4,-77.0,,16621,62
c6b6,0.077,0.915,0.008,37.0,,a6a5,69.0,,c6b6,69.0,,c6d6,105.0,,16621,63
e4e2,0.006,0.899,0.095,44.0,,e4e2,64.0,,f4f5,-175.0,,e4e5,-210.0,,16621,64
b6b5,0.094,0.9,0.006,43.0,,b6b5,45.0,,a6a5,74.0,,b8d8,80.0,,16621,65
f2e3,0.026,0.949,0.025,0.0,,g1f1,49.0,,f2h2,46.0,,a2a3,43.0,,16621,66
b5b2,0.025,0.949,0.026,0.0,,b5b2,0.0,,a6a5,40.0,,g8g7,40.0,,16621,67
e2b2,0.026,0.949,0.025,0.0,,e2b2,0.0,,g1g2,-86.0,,g1f2,-97.0,,16621,68
b8b2,0.025,0.95,0.025,0.0,,b8b2,0.0,,b8b5,910.0,,b8d6,930.0,,16621,69
d4d5,0.025,0.95,0.025,0.0,,d4d5,0.0,,e3e1,-116.0,,f4f5,-187.0,,16621,70
e6d5,0.025,0.95,0.025,0.0,,b2a1,0.0,,e6d5,0.0,,b2b1,0.0,,16621,71
e3e8,0.025,0.95,0.025,0.0,,e3e8,0.0,,e3e5,-206.0,,e3e1,-250.0,,16621,72
g8g7,0.026,0.949,0.025,0.0,,g8g7,0.0,,g8g7,0.0,,g8g7,0.0,,16621,73
e8e5,0.026,0.949,0.025,0.0,,e8e5,0.0,,e8e3,-234.0,,e8e1,-283.0,,16621,74
g7f8,0.026,0.949,0.025,0.0,,g7h6,0.0,,g7g8,0.0,,g7f8,0.0,,16621,75
e5h8,0.026,0.949,0.025,0.0,,e5h8,0.0,,f4f5,-24.0,,g1f1,-59.0,,16621,76
f8e7,0.025,0.949,0.026,0.0,,f8e7,0.0,,f8e7,0.0,,f8e7,0.0,,16621,77
h8e5,0.025,0.949,0.026,0.0,,h8e5,0.0,,h8d4,-222.0,,f4f5,-348.0,,16621,78
e7f8,0.026,0.949,0.025,0.0,,e7f8,0.0,,e7d8,28.0,,e7d7,49.0,,16621,79
e5h8,0.025,0.949,0.026,0.0,,e5h8,0.0,,f4f5,-25.0,,g1f1,-48.0,,16621,80
f8e7,0.026,0.949,0.025,0.0,,f8e7,0.0,,f8e7,0.0,,f8e7,0.0,,16621,81
h8e5,0.025,0.949,0.026,0.0,,h8e5,0.0,,h8d4,-290.0,,f4f5,-354.0,,16621,82
e7f8,0.025,0.949,0.026,0.0,,e7f8,0.0,,e7d7,42.0,,e7d8,49.0,,16621,83
e5h8,0.026,0.949,0.025,0.0,,e5h8,0.0,,f4f5,-41.0,,g1f1,-61.0,,16621,84
f8e7,0.026,0.949,0.025,0.0,,f8e7,0.0,,f8e7,0.0,,f8e7,0.0,,16621,85
h8e5,0.025,0.949,0.026,0.0,,h8e5,0.0,,h8d4,-298.0,,f4f5,-384.0,,16621,86
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,16632,0
c7c6,0.08,0.9,0.02,33.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,16632,1
d2d4,0.015,0.885,0.1,45.0,,c2c4,57.0,,d2d4,48.0,,b1c3,38.0,,16632,2
g8f6,0.465,0.533,0.002,139.0,,d7d5,39.0,,e7e6,95.0,,d7d6,110.0,,16632,3
